country_name,country,year,gdp
"Korea, Rep.",KOR,1994,456000000000.0
Kuwait,KWT,1994,24848483838.0
Latin America & Caribbean (excluding high income),LAC,1994,1660000000000.0
Lao PDR,LAO,1994,1543606345.0
Lebanon,LBN,1994,9599127050.0
Liberia,LBR,1994,
Libya,LBY,1994,28607921929.0
St. Lucia,LCA,1994,638422518.5
Latin America & Caribbean,LCN,1994,1800000000000.0
Least developed countries: UN classification,LDC,1994,137000000000.0
Low income,LIC,1994,78708396682.0
Liechtenstein,LIE,1994,1948118228.0
Sri Lanka,LKA,1994,11717604209.0
Lower middle income,LMC,1994,991000000000.0
Low & middle income,LMY,1994,4470000000000.0
Lesotho,LSO,1994,878250450.6
Late-demographic dividend,LTE,1994,2480000000000.0
Lithuania,LTU,1994,
Luxembourg,LUX,1994,18325791415.0
Latvia,LVA,1994,
"Macao SAR, China",MAC,1994,6265844252.0
St. Martin (French part),MAF,1994,
Morocco,MAR,1994,35604137423.0
Monaco,MCO,1994,2720297793.0
Moldova,MDA,1994,
Madagascar,MDG,1994,2977040722.0
Maldives,MDV,1994,355884383.1
Middle East & North Africa,MEA,1994,634000000000.0
Mexico,MEX,1994,528000000000.0
Marshall Islands,MHL,1994,108071000.0
Middle income,MIC,1994,4390000000000.0
North Macedonia,MKD,1994,3556581986.0
Mali,MLI,1994,2081846483.0
Malta,MLT,1994,2998570147.0
Myanmar,MMR,1994,
Middle East & North Africa (excluding high income),MNA,1994,299000000000.0
Montenegro,MNE,1994,
Mongolia,MNG,1994,925817092.2
Northern Mariana Islands,MNP,1994,
Mozambique,MOZ,1994,2793020801.0
Mauritania,MRT,1994,1315932648.0
Mauritius,MUS,1994,3558137040.0
Malawi,MWI,1994,1181802596.0
Malaysia,MYS,1994,74478356958.0
North America,NAC,1994,7870000000000.0
Namibia,NAM,1994,3636645995.0
New Caledonia,NCL,1994,3038727617.0
Niger,NER,1994,1563207225.0
Nigeria,NGA,1994,33833042988.0
Nicaragua,NIC,1994,3863185119.0
Netherlands,NLD,1994,379000000000.0
Norway,NOR,1994,127000000000.0
Nepal,NPL,1994,4066775510.0
Nauru,NRU,1994,
New Zealand,NZL,1994,55314732279.0
OECD members,OED,1994,23100000000000.0
Oman,OMN,1994,12918855657.0
Other small states,OSS,1994,60970541244.0
Pakistan,PAK,1994,51894781282.0
Panama,PAN,1994,9365289800.0
Peru,PER,1994,44882079767.0
Philippines,PHL,1994,64084460124.0
Palau,PLW,1994,
Papua New Guinea,PNG,1994,5502786070.0
Poland,POL,1994,111000000000.0
Pre-demographic dividend,PRE,1994,146000000000.0
Puerto Rico,PRI,1994,39690630000.0
"Korea, Dem. People?s Rep.",PRK,1994,
Portugal,PRT,1994,99688640942.0
Paraguay,PRY,1994,7870982005.0
West Bank and Gaza,PSE,1994,2843300000.0
Pacific island small states,PSS,1994,3458527547.0
Post-demographic dividend,PST,1994,22400000000000.0
French Polynesia,PYF,1994,3522272321.0
Qatar,QAT,1994,7374450769.0
Romania,ROU,1994,30074440483.0
Russian Federation,RUS,1994,395000000000.0
Rwanda,RWA,1994,753636370.5
South Asia,SAS,1994,432000000000.0
Saudi Arabia,SAU,1994,135000000000.0
Sudan,SDN,1994,12794192334.0
Senegal,SEN,1994,4908415369.0
Singapore,SGP,1994,73690847191.0
Solomon Islands,SLB,1994,464756638.5
Sierra Leone,SLE,1994,911915970.7
El Salvador,SLV,1994,7679384000.0
San Marino,SMR,1994,
Somalia,SOM,1994,
Serbia,SRB,1994,
Sub-Saharan Africa (excluding high income),SSA,1994,310000000000.0
South Sudan,SSD,1994,
Sub-Saharan Africa,SSF,1994,311000000000.0
Small states,SST,1994,84247130794.0
Sao Tome and Principe,STP,1994,
Suriname,SUR,1994,605492537.3
Slovak Republic,SVK,1994,20162935817.0
Slovenia,SVN,1994,15049621395.0
Sweden,SWE,1994,227000000000.0
Eswatini,SWZ,1994,1419293455.0
Sint Maarten (Dutch part),SXM,1994,
Seychelles,SYC,1994,486451204.6
Syrian Arab Republic,SYR,1994,10122020000.0
Turks and Caicos Islands,TCA,1994,
Chad,TCD,1994,1179837955.0
East Asia & Pacific (IDA & IBRD countries),TEA,1994,1060000000000.0
Europe & Central Asia (IDA & IBRD countries),TEC,1994,860000000000.0
Togo,TGO,1994,982624324.5
Thailand,THA,1994,147000000000.0
Tajikistan,TJK,1994,1522018436.0
Turkmenistan,TKM,1994,2561118608.0
Latin America & the Caribbean (IDA & IBRD countries),TLA,1994,1720000000000.0
Timor-Leste,TLS,1994,
Middle East & North Africa (IDA & IBRD countries),TMN,1994,296000000000.0
Tonga,TON,1994,193775943.0
South Asia (IDA & IBRD),TSA,1994,432000000000.0
Sub-Saharan Africa (IDA & IBRD countries),TSS,1994,311000000000.0
Trinidad and Tobago,TTO,1994,4947205860.0
Tunisia,TUN,1994,15632463424.0
Turkey,TUR,1994,131000000000.0
Tuvalu,TUV,1994,10886825.56
Tanzania,TZA,1994,4510846968.0
Uganda,UGA,1994,3990430447.0
Ukraine,UKR,1994,52549555149.0
Upper middle income,UMC,1994,3400000000000.0
Uruguay,URY,1994,17474647792.0
United States,USA,1994,7290000000000.0
Uzbekistan,UZB,1994,12899156991.0
St. Vincent and the Grenadines,VCT,1994,289438481.5
"Venezuela, RB",VEN,1994,58418666667.0
British Virgin Islands,VGB,1994,
Virgin Islands (U.S.),VIR,1994,
Vietnam,VNM,1994,16286433533.0
Vanuatu,VUT,1994,219260341.1
World,WLD,1994,27800000000000.0
Samoa,WSM,1994,221098106.5
Kosovo,XKX,1994,
"Yemen, Rep.",YEM,1994,4167356037.0
South Africa,ZAF,1994,140000000000.0
Zambia,ZMB,1994,3656647744.0
Zimbabwe,ZWE,1994,6890675000.0
Aruba,ABW,1995,1320474860.0
Afghanistan,AFG,1995,
Angola,AGO,1995,5538749260.0
Albania,ALB,1995,2392764853.0
Andorra,AND,1995,1178738991.0
Arab World,ARB,1995,524000000000.0
United Arab Emirates,ARE,1995,65743666576.0
Argentina,ARG,1995,258000000000.0
Armenia,ARM,1995,1468317350.0
American Samoa,ASM,1995,
Antigua and Barbuda,ATG,1995,577280740.7
Australia,AUS,1995,367000000000.0
Austria,AUT,1995,241000000000.0
Azerbaijan,AZE,1995,3052467522.0
Burundi,BDI,1995,1000428394.0
Belgium,BEL,1995,288000000000.0
Benin,BEN,1995,2169627251.0
Burkina Faso,BFA,1995,2379518099.0
Bangladesh,BGD,1995,37939748769.0
Bulgaria,BGR,1995,18867559524.0
Bahrain,BHR,1995,5849467819.0
"Bahamas, The",BHS,1995,3429000000.0
Bosnia and Herzegovina,BIH,1995,1866572954.0
Belarus,BLR,1995,13972676841.0
Belize,BLZ,1995,620140400.0
Bermuda,BMU,1995,2030749952.0
Bolivia,BOL,1995,6715220507.0
Brazil,BRA,1995,769000000000.0
Barbados,BRB,1995,2261969870.0
Brunei Darussalam,BRN,1995,4734020037.0
Bhutan,BTN,1995,303053462.8
Botswana,BWA,1995,4730611067.0
Central African Republic,CAF,1995,1115389732.0
Canada,CAN,1995,604000000000.0
Central Europe and the Baltics,CEB,1995,392000000000.0
Switzerland,CHE,1995,343000000000.0
Channel Islands,CHI,1995,
Chile,CHL,1995,73447063319.0
China,CHN,1995,735000000000.0
Cote d'Ivoire,CIV,1995,11000146839.0
Cameroon,CMR,1995,9643953175.0
"Congo, Dem. Rep.",COD,1995,5643439376.0
"Congo, Rep.",COG,1995,2116003978.0
Colombia,COL,1995,92507279383.0
Comoros,COM,1995,398461789.6
Cabo Verde,CPV,1995,487148993.5
Costa Rica,CRI,1995,11513472786.0
Caribbean small states,CSS,1995,21998219146.0
Cuba,CUB,1995,30429803651.0
Curacao,CUW,1995,
Cayman Islands,CYM,1995,
Cyprus,CYP,1995,9933133247.0
Czech Republic,CZE,1995,59775697061.0
Germany,DEU,1995,2590000000000.0
Djibouti,DJI,1995,497723960.6
Dominica,DMA,1995,274522148.1
Denmark,DNK,1995,185000000000.0
Dominican Republic,DOM,1995,16598679279.0
Algeria,DZA,1995,41764052458.0
East Asia & Pacific (excluding high income),EAP,1995,1310000000000.0
Early-demographic dividend,EAR,1995,2490000000000.0
East Asia & Pacific,EAS,1995,8300000000000.0
Europe & Central Asia (excluding high income),ECA,1995,760000000000.0
Europe & Central Asia,ECS,1995,10900000000000.0
Ecuador,ECU,1995,24432884442.0
"Egypt, Arab Rep.",EGY,1995,60159245060.0
Euro area,EMU,1995,7520000000000.0
Eritrea,ERI,1995,578015625.0
Spain,ESP,1995,615000000000.0
Estonia,EST,1995,4497823918.0
Ethiopia,ETH,1995,7663984568.0
European Union,EUU,1995,9640000000000.0
Fragile and conflict affected situations,FCS,1995,
Finland,FIN,1995,134000000000.0
Fiji,FJI,1995,1970347721.0
France,FRA,1995,1600000000000.0
Faroe Islands,FRO,1995,
"Micronesia, Fed. Sts.",FSM,1995,221575348.0
Gabon,GAB,1995,4958845906.0
United Kingdom,GBR,1995,1340000000000.0
Georgia,GEO,1995,2693731866.0
Ghana,GHA,1995,6465137615.0
Gibraltar,GIB,1995,
Guinea,GIN,1995,3693753379.0
"Gambia, The",GMB,1995,785996982.5
Guinea-Bissau,GNB,1995,253966922.3
Equatorial Guinea,GNQ,1995,141853368.3
Greece,GRC,1995,137000000000.0
Grenada,GRD,1995,342172518.5
Greenland,GRL,1995,1208946166.0
Guatemala,GTM,1995,14655404433.0
Guam,GUM,1995,
Guyana,GUY,1995,621626785.9
High income,HIC,1995,25800000000000.0
"Hong Kong SAR, China",HKG,1995,145000000000.0
Honduras,HND,1995,5347445005.0
Heavily indebted poor countries (HIPC),HPC,1995,132000000000.0
Croatia,HRV,1995,22417450486.0
Haiti,HTI,1995,2813313279.0
Hungary,HUN,1995,46425677734.0
IBRD only,IBD,1995,4890000000000.0
IDA & IBRD total,IBT,1995,5250000000000.0
IDA total,IDA,1995,356000000000.0
IDA blend,IDB,1995,158000000000.0
Indonesia,IDN,1995,202000000000.0
IDA only,IDX,1995,196000000000.0
Isle of Man,IMN,1995,914727080.6
India,IND,1995,360000000000.0
Not classified,INX,1995,
Ireland,IRL,1995,69222624369.0
"Iran, Islamic Rep.",IRN,1995,96419225744.0
Iraq,IRQ,1995,
Iceland,ISL,1995,7134341218.0
Israel,ISR,1995,100000000000.0
Italy,ITA,1995,1170000000000.0
Jamaica,JAM,1995,6538840170.0
Jordan,JOR,1995,6821989155.0
Japan,JPN,1995,5450000000000.0
Kazakhstan,KAZ,1995,20374307047.0
Kenya,KEN,1995,9046326060.0
Kyrgyz Republic,KGZ,1995,1661018519.0
Cambodia,KHM,1995,3441205693.0
Kiribati,KIR,1995,56338028.17
St. Kitts and Nevis,KNA,1995,313483370.4
"Korea, Rep.",KOR,1995,556000000000.0
Kuwait,KWT,1995,27191353887.0
Latin America & Caribbean (excluding high income),LAC,1995,1760000000000.0
Lao PDR,LAO,1995,1763536305.0
Lebanon,LBN,1995,11718795528.0
Liberia,LBR,1995,
Libya,LBY,1995,25544128199.0
St. Lucia,LCA,1995,682370000.0
Latin America & Caribbean,LCN,1995,1920000000000.0
Least developed countries: UN classification,LDC,1995,156000000000.0
Low income,LIC,1995,89693612817.0
Liechtenstein,LIE,1995,2428461395.0
Sri Lanka,LKA,1995,13029697561.0
Lower middle income,LMC,1995,1110000000000.0
Low & middle income,LMY,1995,5010000000000.0
Lesotho,LSO,1995,1001889857.0
Late-demographic dividend,LTE,1995,3020000000000.0
Lithuania,LTU,1995,7870782261.0
Luxembourg,LUX,1995,21588170498.0
Latvia,LVA,1995,5770516258.0
"Macao SAR, China",MAC,1995,6996034037.0
St. Martin (French part),MAF,1995,
Morocco,MAR,1995,39030285468.0
Monaco,MCO,1995,3130270895.0
Moldova,MDA,1995,1752979926.0
Madagascar,MDG,1995,3159901232.0
Maldives,MDV,1995,398988955.0
Middle East & North Africa,MEA,1995,709000000000.0
Mexico,MEX,1995,360000000000.0
Marshall Islands,MHL,1995,120230000.0
Middle income,MIC,1995,4920000000000.0
North Macedonia,MKD,1995,4680078740.0
Mali,MLI,1995,2706425298.0
Malta,MLT,1995,3439931907.0
Myanmar,MMR,1995,
Middle East & North Africa (excluding high income),MNA,1995,341000000000.0
Montenegro,MNE,1995,
Mongolia,MNG,1995,1452165005.0
Northern Mariana Islands,MNP,1995,
Mozambique,MOZ,1995,2900913488.0
Mauritania,MRT,1995,1415296706.0
Mauritius,MUS,1995,4040345933.0
Malawi,MWI,1995,1397457932.0
Malaysia,MYS,1995,88705342903.0
North America,NAC,1995,8250000000000.0
Namibia,NAM,1995,3942478206.0
New Caledonia,NCL,1995,3628440275.0
Niger,NER,1995,1880803362.0
Nigeria,NGA,1995,44062465800.0
Nicaragua,NIC,1995,4140470000.0
Netherlands,NLD,1995,452000000000.0
Norway,NOR,1995,152000000000.0
Nepal,NPL,1995,4401104418.0
Nauru,NRU,1995,
New Zealand,NZL,1995,63918703507.0
OECD members,OED,1995,25400000000000.0
Oman,OMN,1995,13802600780.0
Other small states,OSS,1995,69824604272.0
Pakistan,PAK,1995,60636022423.0
Panama,PAN,1995,9573813700.0
Peru,PER,1995,53312793687.0
Philippines,PHL,1995,74119987245.0
Palau,PLW,1995,
Papua New Guinea,PNG,1995,4636057476.0
Poland,POL,1995,142000000000.0
Pre-demographic dividend,PRE,1995,174000000000.0
Puerto Rico,PRI,1995,42647331000.0
"Korea, Dem. People?s Rep.",PRK,1995,
Portugal,PRT,1995,118000000000.0
Paraguay,PRY,1995,9062131475.0
West Bank and Gaza,PSE,1995,3282800000.0
Pacific island small states,PSS,1995,3730664087.0
Post-demographic dividend,PST,1995,24900000000000.0
French Polynesia,PYF,1995,3982374846.0
Qatar,QAT,1995,8137911978.0
Romania,ROU,1995,37435317265.0
Russian Federation,RUS,1995,396000000000.0
Rwanda,RWA,1995,1293535011.0
South Asia,SAS,1995,480000000000.0
Saudi Arabia,SAU,1995,143000000000.0
Sudan,SDN,1995,13829744879.0
Senegal,SEN,1995,6176312552.0
Singapore,SGP,1995,87810991957.0
Solomon Islands,SLB,1995,519334096.7
Sierra Leone,SLE,1995,870758739.4
El Salvador,SLV,1995,8921947100.0
San Marino,SMR,1995,
Somalia,SOM,1995,
Serbia,SRB,1995,16750000000.0
Sub-Saharan Africa (excluding high income),SSA,1995,356000000000.0
South Sudan,SSD,1995,
Sub-Saharan Africa,SSF,1995,356000000000.0
Small states,SST,1995,95436137371.0
Sao Tome and Principe,STP,1995,
Suriname,SUR,1995,691590497.7
Slovak Republic,SVK,1995,25840146405.0
Slovenia,SVN,1995,21352223817.0
Sweden,SWE,1995,265000000000.0
Eswatini,SWZ,1995,1698982438.0
Sint Maarten (Dutch part),SXM,1995,
Seychelles,SYC,1995,508221508.2
Syrian Arab Republic,SYR,1995,11396706587.0
Turks and Caicos Islands,TCA,1995,
Chad,TCD,1995,1445919970.0
East Asia & Pacific (IDA & IBRD countries),TEA,1995,1310000000000.0
Europe & Central Asia (IDA & IBRD countries),TEC,1995,925000000000.0
Togo,TGO,1995,1309382885.0
Thailand,THA,1995,169000000000.0
Tajikistan,TJK,1995,1231567145.0
Turkmenistan,TKM,1995,2482228440.0
Latin America & the Caribbean (IDA & IBRD countries),TLA,1995,1830000000000.0
Timor-Leste,TLS,1995,
Middle East & North Africa (IDA & IBRD countries),TMN,1995,337000000000.0
Tonga,TON,1995,202547013.9
South Asia (IDA & IBRD),TSA,1995,480000000000.0
Sub-Saharan Africa (IDA & IBRD countries),TSS,1995,356000000000.0
Trinidad and Tobago,TTO,1995,5329214163.0
Tunisia,TUN,1995,18030876599.0
Turkey,TUR,1995,169000000000.0
Tuvalu,TUV,1995,11025945.14
Tanzania,TZA,1995,5255221425.0
Uganda,UGA,1995,5755818947.0
Ukraine,UKR,1995,48213868178.0
Upper middle income,UMC,1995,3810000000000.0
Uruguay,URY,1995,19297663097.0
United States,USA,1995,7640000000000.0
Uzbekistan,UZB,1995,13350468917.0
St. Vincent and the Grenadines,VCT,1995,316008481.5
"Venezuela, RB",VEN,1995,77407726244.0
British Virgin Islands,VGB,1995,
Virgin Islands (U.S.),VIR,1995,
Vietnam,VNM,1995,20736164459.0
Vanuatu,VUT,1995,233902114.9
World,WLD,1995,30900000000000.0
Samoa,WSM,1995,224865731.4
Kosovo,XKX,1995,
"Yemen, Rep.",YEM,1995,4258788725.0
South Africa,ZAF,1995,155000000000.0
Zambia,ZMB,1995,3807067122.0
Zimbabwe,ZWE,1995,7111270700.0
Aruba,ABW,1996,1379960894.0
Afghanistan,AFG,1996,
Angola,AGO,1996,7526446606.0
Albania,ALB,1996,3199642580.0
Andorra,AND,1996,1223945357.0
Arab World,ARB,1996,578000000000.0
United Arab Emirates,ARE,1996,73571233996.0
Argentina,ARG,1996,272000000000.0
Armenia,ARM,1996,1596968913.0
American Samoa,ASM,1996,
Antigua and Barbuda,ATG,1996,633730629.6
Australia,AUS,1996,400000000000.0
Austria,AUT,1996,237000000000.0
Azerbaijan,AZE,1996,3176703092.0
Burundi,BDI,1996,869033856.3
Belgium,BEL,1996,279000000000.0
Benin,BEN,1996,2361116588.0
Burkina Faso,BFA,1996,2586550747.0
Bangladesh,BGD,1996,46438484108.0
Bulgaria,BGR,1996,12184935357.0
Bahrain,BHR,1996,6101861436.0
"Bahamas, The",BHS,1996,3609000000.0
Bosnia and Herzegovina,BIH,1996,2786045322.0
Belarus,BLR,1996,14756846154.0
Belize,BLZ,1996,641383800.0
Bermuda,BMU,1996,2695390000.0
Bolivia,BOL,1996,7396966657.0
Brazil,BRA,1996,850000000000.0
Barbados,BRB,1996,2411872918.0
Brunei Darussalam,BRN,1996,5115602837.0
Bhutan,BTN,1996,316420860.9
Botswana,BWA,1996,4847752843.0
Central African Republic,CAF,1996,1007791186.0
Canada,CAN,1996,629000000000.0
Central Europe and the Baltics,CEB,1996,415000000000.0
Switzerland,CHE,1996,330000000000.0
Channel Islands,CHI,1996,
Chile,CHL,1996,78039572222.0
China,CHN,1996,864000000000.0
Cote d'Ivoire,CIV,1996,12139234939.0
Cameroon,CMR,1996,10513387442.0
"Congo, Dem. Rep.",COD,1996,5771454940.0
"Congo, Rep.",COG,1996,2540697688.0
Colombia,COL,1996,97160109278.0
Comoros,COM,1996,396053797.6
Cabo Verde,CPV,1996,501979069.3
Costa Rica,CRI,1996,11618286652.0
Caribbean small states,CSS,1996,24020648584.0
Cuba,CUB,1996,25017368700.0
Curacao,CUW,1996,
Cayman Islands,CYM,1996,
Cyprus,CYP,1996,10011918444.0
Czech Republic,CZE,1996,66985765439.0
Germany,DEU,1996,2500000000000.0
Djibouti,DJI,1996,494004647.7
Dominica,DMA,1996,292286000.0
Denmark,DNK,1996,188000000000.0
Dominican Republic,DOM,1996,18241691857.0
Algeria,DZA,1996,46941496780.0
East Asia & Pacific (excluding high income),EAP,1996,1510000000000.0
Early-demographic dividend,EAR,1996,2720000000000.0
East Asia & Pacific,EAS,1996,7990000000000.0
Europe & Central Asia (excluding high income),ECA,1996,766000000000.0
Europe & Central Asia,ECS,1996,11100000000000.0
Ecuador,ECU,1996,25226393197.0
"Egypt, Arab Rep.",EGY,1996,67629716981.0
Euro area,EMU,1996,7610000000000.0
Eritrea,ERI,1996,693535954.2
Spain,ESP,1996,643000000000.0
Estonia,EST,1996,4780169853.0
Ethiopia,ETH,1996,8547939731.0
European Union,EUU,1996,9840000000000.0
Fragile and conflict affected situations,FCS,1996,
Finland,FIN,1996,132000000000.0
Fiji,FJI,1996,2129266728.0
France,FRA,1996,1610000000000.0
Faroe Islands,FRO,1996,
"Micronesia, Fed. Sts.",FSM,1996,218534683.2
Gabon,GAB,1996,5694040337.0
United Kingdom,GBR,1996,1420000000000.0
Georgia,GEO,1996,3094935187.0
Ghana,GHA,1996,6934984709.0
Gibraltar,GIB,1996,
Guinea,GIN,1996,3869032271.0
"Gambia, The",GMB,1996,848237108.6
Guinea-Bissau,GNB,1996,270419779.4
Equatorial Guinea,GNQ,1996,232463036.4
Greece,GRC,1996,146000000000.0
Grenada,GRD,1996,366911444.4
Greenland,GRL,1996,1197509787.0
Guatemala,GTM,1996,15674835615.0
Guam,GUM,1996,
Guyana,GUY,1996,705406001.4
High income,HIC,1996,26100000000000.0
"Hong Kong SAR, China",HKG,1996,160000000000.0
Honduras,HND,1996,5215028986.0
Heavily indebted poor countries (HIPC),HPC,1996,138000000000.0
Croatia,HRV,1996,23710279342.0
Haiti,HTI,1996,2907514523.0
Hungary,HUN,1996,46658755152.0
IBRD only,IBD,1996,5340000000000.0
IDA & IBRD total,IBT,1996,5730000000000.0
IDA total,IDA,1996,391000000000.0
IDA blend,IDB,1996,175000000000.0
Indonesia,IDN,1996,227000000000.0
IDA only,IDX,1996,215000000000.0
Isle of Man,IMN,1996,1023086919.0
India,IND,1996,393000000000.0
Not classified,INX,1996,
Ireland,IRL,1996,75880630166.0
"Iran, Islamic Rep.",IRN,1996,120000000000.0
Iraq,IRQ,1996,
Iceland,ISL,1996,7438183247.0
Israel,ISR,1996,110000000000.0
Italy,ITA,1996,1310000000000.0
Jamaica,JAM,1996,7368000000.0
Jordan,JOR,1996,7024203103.0
Japan,JPN,1996,4830000000000.0
Kazakhstan,KAZ,1996,21035357833.0
Kenya,KEN,1996,12045858436.0
Kyrgyz Republic,KGZ,1996,1827570586.0
Cambodia,KHM,1996,3506695720.0
Kiribati,KIR,1996,66515376.79
St. Kitts and Nevis,KNA,1996,333946111.1
"Korea, Rep.",KOR,1996,598000000000.0
Kuwait,KWT,1996,31493319973.0
Latin America & Caribbean (excluding high income),LAC,1996,1900000000000.0
Lao PDR,LAO,1996,1873671550.0
Lebanon,LBN,1996,13690217333.0
Liberia,LBR,1996,
Libya,LBY,1996,27884615385.0
St. Lucia,LCA,1996,705672777.8
Latin America & Caribbean,LCN,1996,2080000000000.0
Least developed countries: UN classification,LDC,1996,172000000000.0
Low income,LIC,1996,102000000000.0
Liechtenstein,LIE,1996,2504033252.0
Sri Lanka,LKA,1996,13897738375.0
Lower middle income,LMC,1996,1220000000000.0
Low & middle income,LMY,1996,5470000000000.0
Lesotho,LSO,1996,946123275.9
Late-demographic dividend,LTE,1996,3330000000000.0
Lithuania,LTU,1996,8385109020.0
Luxembourg,LUX,1996,21776609772.0
Latvia,LVA,1996,5952007402.0
"Macao SAR, China",MAC,1996,7122539667.0
St. Martin (French part),MAF,1996,
Morocco,MAR,1996,43161452678.0
Monaco,MCO,1996,3137848801.0
Moldova,MDA,1996,1695122174.0
Madagascar,MDG,1996,3995028593.0
Maldives,MDV,1996,450382328.0
Middle East & North Africa,MEA,1996,802000000000.0
Mexico,MEX,1996,411000000000.0
Marshall Islands,MHL,1996,110858000.0
Middle income,MIC,1996,5370000000000.0
North Macedonia,MKD,1996,4651453634.0
Mali,MLI,1996,2780422212.0
Malta,MLT,1996,3570271558.0
Myanmar,MMR,1996,
Middle East & North Africa (excluding high income),MNA,1996,395000000000.0
Montenegro,MNE,1996,
Mongolia,MNG,1996,1345719472.0
Northern Mariana Islands,MNP,1996,
Mozambique,MOZ,1996,4163397089.0
Mauritania,MRT,1996,1442598432.0
Mauritius,MUS,1996,4421943910.0
Malawi,MWI,1996,2281034131.0
Malaysia,MYS,1996,101000000000.0
North America,NAC,1996,8700000000000.0
Namibia,NAM,1996,3945340776.0
New Caledonia,NCL,1996,3606968434.0
Niger,NER,1996,1987770899.0
Nigeria,NGA,1996,51075815093.0
Nicaragua,NIC,1996,4308351903.0
Netherlands,NLD,1996,450000000000.0
Norway,NOR,1996,164000000000.0
Nepal,NPL,1996,4521580381.0
Nauru,NRU,1996,
New Zealand,NZL,1996,70140835299.0
OECD members,OED,1996,25600000000000.0
Oman,OMN,1996,15277763329.0
Other small states,OSS,1996,73635004540.0
Pakistan,PAK,1996,63320122807.0
Panama,PAN,1996,9870494000.0
Peru,PER,1996,55252414130.0
Philippines,PHL,1996,82848140618.0
Palau,PLW,1996,
Papua New Guinea,PNG,1996,5155311077.0
Poland,POL,1996,160000000000.0
Pre-demographic dividend,PRE,1996,192000000000.0
Puerto Rico,PRI,1996,45340835000.0
"Korea, Dem. People?s Rep.",PRK,1996,
Portugal,PRT,1996,123000000000.0
Paraguay,PRY,1996,9788391781.0
West Bank and Gaza,PSE,1996,3409600000.0
Pacific island small states,PSS,1996,4000158005.0
Post-demographic dividend,PST,1996,25000000000000.0
French Polynesia,PYF,1996,3954696874.0
Qatar,QAT,1996,9059340385.0
Romania,ROU,1996,36937074278.0
Russian Federation,RUS,1996,392000000000.0
Rwanda,RWA,1996,1382334879.0
South Asia,SAS,1996,525000000000.0
Saudi Arabia,SAU,1996,159000000000.0
Sudan,SDN,1996,9018243044.0
Senegal,SEN,1996,6413189839.0
Singapore,SGP,1996,96295886525.0
Solomon Islands,SLB,1996,565163750.6
Sierra Leone,SLE,1996,941742152.7
El Salvador,SLV,1996,9586327800.0
San Marino,SMR,1996,
Somalia,SOM,1996,
Serbia,SRB,1996,20948677840.0
Sub-Saharan Africa (excluding high income),SSA,1996,368000000000.0
South Sudan,SSD,1996,
Sub-Saharan Africa,SSF,1996,368000000000.0
Small states,SST,1996,102000000000.0
Sao Tome and Principe,STP,1996,
Suriname,SUR,1996,861411471.3
Slovak Republic,SVK,1996,27925036755.0
Slovenia,SVN,1996,21507233003.0
Sweden,SWE,1996,290000000000.0
Eswatini,SWZ,1996,1602760100.0
Sint Maarten (Dutch part),SXM,1996,
Seychelles,SYC,1996,503068472.2
Syrian Arab Republic,SYR,1996,13789560878.0
Turks and Caicos Islands,TCA,1996,
Chad,TCD,1996,1607345450.0
East Asia & Pacific (IDA & IBRD countries),TEA,1996,1510000000000.0
Europe & Central Asia (IDA & IBRD countries),TEC,1996,950000000000.0
Togo,TGO,1996,1465448290.0
Thailand,THA,1996,183000000000.0
Tajikistan,TJK,1996,1043654822.0
Turkmenistan,TKM,1996,2378759975.0
Latin America & the Caribbean (IDA & IBRD countries),TLA,1996,1990000000000.0
Timor-Leste,TLS,1996,
Middle East & North Africa (IDA & IBRD countries),TMN,1996,392000000000.0
Tonga,TON,1996,219583570.1
South Asia (IDA & IBRD),TSA,1996,525000000000.0
Sub-Saharan Africa (IDA & IBRD countries),TSS,1996,368000000000.0
Trinidad and Tobago,TTO,1996,5759537726.0
Tunisia,TUN,1996,19587322786.0
Turkey,TUR,1996,181000000000.0
Tuvalu,TUV,1996,12334846.23
Tanzania,TZA,1996,6496195451.0
Uganda,UGA,1996,6044585327.0
Ukraine,UKR,1996,44558077827.0
Upper middle income,UMC,1996,4150000000000.0
Uruguay,URY,1996,20515543039.0
United States,USA,1996,8070000000000.0
Uzbekistan,UZB,1996,13948892216.0
St. Vincent and the Grenadines,VCT,1996,331489703.7
"Venezuela, RB",VEN,1996,70543211119.0
British Virgin Islands,VGB,1996,
Virgin Islands (U.S.),VIR,1996,
Vietnam,VNM,1996,24657470575.0
Vanuatu,VUT,1996,245177633.2
World,WLD,1996,31600000000000.0
Samoa,WSM,1996,249908970.7
Kosovo,XKX,1996,
"Yemen, Rep.",YEM,1996,5785685311.0
South Africa,ZAF,1996,148000000000.0
Zambia,ZMB,1996,3597220962.0
Zimbabwe,ZWE,1996,8553146600.0
Aruba,ABW,1997,1531944134.0
Afghanistan,AFG,1997,
Angola,AGO,1997,7648377413.0
Albania,ALB,1997,2258515610.0
Andorra,AND,1997,1180597273.0
Arab World,ARB,1997,613000000000.0
United Arab Emirates,ARE,1997,78839008445.0
Argentina,ARG,1997,293000000000.0
Armenia,ARM,1997,1639492424.0
American Samoa,ASM,1997,
Antigua and Barbuda,ATG,1997,680617111.1
Australia,AUS,1997,435000000000.0
Austria,AUT,1997,213000000000.0
Azerbaijan,AZE,1997,3962735257.0
Burundi,BDI,1997,972896267.9
Belgium,BEL,1997,253000000000.0
Benin,BEN,1997,2268301538.0
