country_name,country,year,gdp
Morocco,MAR,1987,920.5915673000001
Monaco,MCO,1987,63051.82375
Moldova,MDA,1987,
Madagascar,MDG,1987,240.9554524
Maldives,MDV,1987,695.8103338999999
Middle East & North Africa,MEA,1987,1774.043661
Mexico,MEX,1987,1862.886204
Marshall Islands,MHL,1987,1493.443672
Middle income,MIC,1987,762.2826057
North Macedonia,MKD,1987,
Mali,MLI,1987,259.3119491
Malta,MLT,1987,5083.669139
Myanmar,MMR,1987,
Middle East & North Africa (excluding high income),MNA,1987,
Montenegro,MNE,1987,
Mongolia,MNG,1987,1485.538896
Northern Mariana Islands,MNP,1987,
Mozambique,MOZ,1987,
Mauritania,MRT,1987,484.0081419
Mauritius,MUS,1987,1815.351405
Malawi,MWI,1987,145.3227995
Malaysia,MYS,1987,1947.8087100000002
North America,NAC,1987,19672.459440000002
Namibia,NAM,1987,1784.569621
New Caledonia,NCL,1987,9271.735404000001
Niger,NER,1987,304.6832023
Nigeria,NGA,1987,598.2648417
Nicaragua,NIC,1987,985.0480329
Netherlands,NLD,1987,16709.559680000002
Norway,NOR,1987,22505.89771
Nepal,NPL,1987,167.7999826
Nauru,NRU,1987,
New Zealand,NZL,1987,12330.91683
OECD members,OED,1987,13496.94863
Oman,OMN,1987,4822.125757
Other small states,OSS,1987,2392.272165
Pakistan,PAK,1987,339.3322676
Panama,PAN,1987,2945.162975
Peru,PER,1987,1000.5323689999999
Philippines,PHL,1987,579.7015315
Palau,PLW,1987,
Papua New Guinea,PNG,1987,732.3942203
Poland,POL,1987,
Pre-demographic dividend,PRE,1987,324.92075189999997
Puerto Rico,PRI,1987,6980.490143000001
"Korea, Dem. People?s Rep.",PRK,1987,
Portugal,PRT,1987,4803.866025
Paraguay,PRY,1987,1020.379277
West Bank and Gaza,PSE,1987,
Pacific island small states,PSS,1987,1260.321592
Post-demographic dividend,PST,1987,14689.11617
French Polynesia,PYF,1987,13630.31744
Qatar,QAT,1987,12901.70433
Romania,ROU,1987,1673.838364
Russian Federation,RUS,1987,
Rwanda,RWA,1987,318.2064063
South Asia,SAS,1987,329.0184873
Saudi Arabia,SAU,1987,5932.286645
Sudan,SDN,1987,849.6121168999999
Senegal,SEN,1987,928.0997777999999
Singapore,SGP,1987,7539.029302
Solomon Islands,SLB,1987,831.7575892000001
Sierra Leone,SLE,1987,173.67077609999998
El Salvador,SLV,1987,781.0590825
San Marino,SMR,1987,
Somalia,SOM,1987,147.1513483
Serbia,SRB,1987,
Sub-Saharan Africa (excluding high income),SSA,1987,629.0586988
South Sudan,SSD,1987,
Sub-Saharan Africa,SSF,1987,629.4957559
Small states,SST,1987,2368.937737
Sao Tome and Principe,STP,1987,
Suriname,SUR,1987,2571.92871
Slovak Republic,SVK,1987,
Slovenia,SVN,1987,
Sweden,SWE,1987,21614.12956
Eswatini,SWZ,1987,780.2706268999999
Sint Maarten (Dutch part),SXM,1987,
Seychelles,SYC,1987,3638.988011
Syrian Arab Republic,SYR,1987,999.5919067
Turks and Caicos Islands,TCA,1987,
Chad,TCD,1987,214.9380632
East Asia & Pacific (IDA & IBRD countries),TEA,1987,341.6576599
Europe & Central Asia (IDA & IBRD countries),TEC,1987,
Togo,TGO,1987,359.7906208
Thailand,THA,1987,936.780302
Tajikistan,TJK,1987,
Turkmenistan,TKM,1987,684.2204828
Latin America & the Caribbean (IDA & IBRD countries),TLA,1987,1888.310681
Timor-Leste,TLS,1987,
Middle East & North Africa (IDA & IBRD countries),TMN,1987,
Tonga,TON,1987,865.8425319
South Asia (IDA & IBRD),TSA,1987,329.0184873
Sub-Saharan Africa (IDA & IBRD countries),TSS,1987,629.4957559
Trinidad and Tobago,TTO,1987,4016.41951
Tunisia,TUN,1987,1259.135655
Turkey,TUR,1987,1705.8945850000002
Tuvalu,TUV,1987,
Tanzania,TZA,1987,
Uganda,UGA,1987,401.5634663
Ukraine,UKR,1987,1249.443278
Upper middle income,UMC,1987,1028.689427
Uruguay,URY,1987,2415.903719
United States,USA,1987,20038.9411
Uzbekistan,UZB,1987,
St. Vincent and the Grenadines,VCT,1987,1657.891408
"Venezuela, RB",VEN,1987,2634.220684
British Virgin Islands,VGB,1987,
Virgin Islands (U.S.),VIR,1987,
Vietnam,VNM,1987,575.4627008
Vanuatu,VUT,1987,961.4572788999999
World,WLD,1987,3435.6785090000003
Samoa,WSM,1987,694.0261681
Kosovo,XKX,1987,
"Yemen, Rep.",YEM,1987,
South Africa,ZAF,1987,2582.494671
Zambia,ZMB,1987,307.87263260000003
Zimbabwe,ZWE,1987,707.5754657000001
Aruba,ABW,1988,9764.789979000001
Afghanistan,AFG,1988,
Angola,AGO,1988,792.3031202000001
Albania,ALB,1988,652.7743214
Andorra,AND,1988,14304.35696
Arab World,ARB,1988,1472.855537
United Arab Emirates,ARE,1988,22295.146109999998
Argentina,ARG,1988,3985.19121
Armenia,ARM,1988,
American Samoa,ASM,1988,
Antigua and Barbuda,ATG,1988,6453.477
Australia,AUS,1988,14254.557569999999
Austria,AUT,1988,17578.61894
Azerbaijan,AZE,1988,
Burundi,BDI,1988,209.4150634
Belgium,BEL,1988,16391.09382
Benin,BEN,1988,346.7360377
Burkina Faso,BFA,1988,313.0618911
Bangladesh,BGD,1988,270.69960089999995
Bulgaria,BGR,1988,2511.393063
Bahrain,BHR,1988,7958.747925
"Bahamas, The",BHS,1988,11387.70908
Bosnia and Herzegovina,BIH,1988,
Belarus,BLR,1988,
Belize,BLZ,1988,1787.9513829999999
Bermuda,BMU,1988,24253.175519999997
Bolivia,BOL,1988,698.6926399
Brazil,BRA,1988,2300.3768440000003
Barbados,BRB,1988,5949.925859
Brunei Darussalam,BRN,1988,11009.30243
Bhutan,BTN,1988,557.082532
Botswana,BWA,1988,2203.657633
Central African Republic,CAF,1988,469.5293413
Canada,CAN,1988,18936.9641
Central Europe and the Baltics,CEB,1988,
Switzerland,CHE,1988,31743.65291
Channel Islands,CHI,1988,
Chile,CHL,1988,2026.8385449999998
China,CHN,1988,283.53769520000003
Cote d'Ivoire,CIV,1988,924.3265787
Cameroon,CMR,1988,1128.019028
"Congo, Dem. Rep.",COD,1988,273.12784460000006
"Congo, Rep.",COG,1988,991.5173724
Colombia,COL,1988,1232.226231
Comoros,COM,1988,918.902129
Cabo Verde,CPV,1988,811.3933563999999
Costa Rica,CRI,1988,1558.507448
Caribbean small states,CSS,1988,2722.134904
Cuba,CUB,1988,2640.920454
Curacao,CUW,1988,
Cayman Islands,CYM,1988,
Cyprus,CYP,1988,7645.629767
Czech Republic,CZE,1988,
Germany,DEU,1988,17931.282330000002
Djibouti,DJI,1988,748.1952492
Dominica,DMA,1988,2402.906753
Denmark,DNK,1988,22527.046730000002
Dominican Republic,DOM,1988,783.0350589999999
Algeria,DZA,1988,2417.376683
East Asia & Pacific (excluding high income),EAP,1988,368.423987
Early-demographic dividend,EAR,1988,787.1109365
East Asia & Pacific,EAS,1988,2462.09602
Europe & Central Asia (excluding high income),ECA,1988,2381.687219
Europe & Central Asia,ECS,1988,8617.551405
Ecuador,ECU,1988,1337.889484
"Egypt, Arab Rep.",EGY,1988,655.0677687000001
Euro area,EMU,1988,14833.187880000001
Eritrea,ERI,1988,
Spain,ESP,1988,9703.123842
Estonia,EST,1988,
Ethiopia,ETH,1988,243.73586859999998
European Union,EUU,1988,14444.663709999999
Fragile and conflict affected situations,FCS,1988,
Finland,FIN,1988,22047.793319999997
Fiji,FJI,1988,1535.386452
France,FRA,1988,17679.997
Faroe Islands,FRO,1988,
"Micronesia, Fed. Sts.",FSM,1988,1355.655813
Gabon,GAB,1988,4267.819344
United Kingdom,GBR,1988,15987.168080000001
Georgia,GEO,1988,
Ghana,GHA,1988,372.68411319999996
Gibraltar,GIB,1988,
Guinea,GIN,1988,398.54598300000004
"Gambia, The",GMB,1988,305.31221949999997
Guinea-Bissau,GNB,1988,176.2595805
Equatorial Guinea,GNQ,1988,254.543267
Greece,GRC,1988,7598.028053
Grenada,GRD,1988,2408.86184
Greenland,GRL,1988,16398.01109
Guatemala,GTM,1988,886.8008272
Guam,GUM,1988,
Guyana,GUY,1988,551.2636434
High income,HIC,1988,16295.89281
"Hong Kong SAR, China",HKG,1988,10609.745640000001
Honduras,HND,1988,1262.066881
Heavily indebted poor countries (HIPC),HPC,1988,410.31521150000003
Croatia,HRV,1988,
Haiti,HTI,1988,386.77723419999995
Hungary,HUN,1988,
IBRD only,IBD,1988,876.571702
IDA & IBRD total,IBT,1988,786.5400324
IDA total,IDA,1988,415.5115236
IDA blend,IDB,1988,531.5445343
Indonesia,IDN,1988,481.7814823
IDA only,IDX,1988,354.0032965
Isle of Man,IMN,1988,
India,IND,1988,354.1492516
Not classified,INX,1988,
Ireland,IRL,1988,10728.70368
"Iran, Islamic Rep.",IRN,1988,2318.4644129999997
Iraq,IRQ,1988,3762.451489
Iceland,ISL,1988,24488.72802
Israel,ISR,1988,11278.56411
Italy,ITA,1988,15744.661269999999
Jamaica,JAM,1988,1602.198506
Jordan,JOR,1988,1927.555854
Japan,JPN,1988,25051.85432
Kazakhstan,KAZ,1988,
Kenya,KEN,1988,377.1555059
Kyrgyz Republic,KGZ,1988,
Cambodia,KHM,1988,
Kiribati,KIR,1988,621.9818958
St. Kitts and Nevis,KNA,1988,4249.2107590000005
"Korea, Rep.",KOR,1988,4686.137325
Kuwait,KWT,1988,10169.00586
Latin America & Caribbean (excluding high income),LAC,1988,2096.195488
Lao PDR,LAO,1988,148.9652882
Lebanon,LBN,1988,1234.242531
Liberia,LBR,1988,
Libya,LBY,1988,
St. Lucia,LCA,1988,2882.0983420000002
Latin America & Caribbean,LCN,1988,2166.192802
Least developed countries: UN classification,LDC,1988,316.49611989999994
Low income,LIC,1988,309.0744603
Liechtenstein,LIE,1988,41301.065480000005
Sri Lanka,LKA,1988,413.45499689999997
Lower middle income,LMC,1988,469.021056
Low & middle income,LMY,1988,764.6397158
Lesotho,LSO,1988,288.4060903
Late-demographic dividend,LTE,1988,1016.4855859999999
Lithuania,LTU,1988,
Luxembourg,LUX,1988,26108.34396
Latvia,LVA,1988,
"Macao SAR, China",MAC,1988,7074.266348
St. Martin (French part),MAF,1988,
Morocco,MAR,1988,1066.3302529999999
Monaco,MCO,1988,68448.27627
Moldova,MDA,1988,
Madagascar,MDG,1988,223.01127639999999
Maldives,MDV,1988,803.7299061000001
Middle East & North Africa,MEA,1988,1711.261052
Mexico,MEX,1988,2247.9814969999998
Marshall Islands,MHL,1988,1603.520632
Middle income,MIC,1988,803.9413412
North Macedonia,MKD,1988,
Mali,MLI,1988,265.4390139
Malta,MLT,1988,5814.3647710000005
Myanmar,MMR,1988,
Middle East & North Africa (excluding high income),MNA,1988,
Montenegro,MNE,1988,
Mongolia,MNG,1988,1533.444305
Northern Mariana Islands,MNP,1988,
Mozambique,MOZ,1988,
Mauritania,MRT,1988,495.9392781
Mauritius,MUS,1988,2046.047998
Malawi,MWI,1988,159.77466569999999
Malaysia,MYS,1988,2072.078295
North America,NAC,1988,21172.75339
Namibia,NAM,1988,1864.081728
New Caledonia,NCL,1988,12665.66323
Niger,NER,1988,302.09665210000003
Nigeria,NGA,1988,549.2374755
Nicaragua,NIC,1988,658.4614022000001
Netherlands,NLD,1988,17744.50138
Norway,NOR,1988,24207.281469999998
Nepal,NPL,1988,193.49966940000002
Nauru,NRU,1988,
New Zealand,NZL,1988,13759.155630000001
OECD members,OED,1988,15103.578080000001
Oman,OMN,1988,4997.417252
Other small states,OSS,1988,2619.764309
Pakistan,PAK,1988,379.45450619999997
Panama,PAN,1988,2492.149589
Peru,PER,1988,729.8763028
Philippines,PHL,1988,644.3649932
Palau,PLW,1988,
Papua New Guinea,PNG,1988,831.0321546
Poland,POL,1988,
Pre-demographic dividend,PRE,1988,322.23010089999997
Puerto Rico,PRI,1988,7595.444656000001
"Korea, Dem. People?s Rep.",PRK,1988,
Portugal,PRT,1988,5623.697042
Paraguay,PRY,1988,1063.473957
West Bank and Gaza,PSE,1988,
Pacific island small states,PSS,1988,1304.804623
Post-demographic dividend,PST,1988,16451.10315
French Polynesia,PYF,1988,14050.97001
Qatar,QAT,1988,13611.62979
Romania,ROU,1988,1769.889931
Russian Federation,RUS,1988,3777.2353729999995
Rwanda,RWA,1988,337.955605
South Asia,SAS,1988,345.6918266
Saudi Arabia,SAU,1988,5856.376546
Sudan,SDN,1988,632.3355058999999
Senegal,SEN,1988,890.5583574999999
Singapore,SGP,1988,8914.441226
Solomon Islands,SLB,1988,1053.267001
Sierra Leone,SLE,1988,253.8313321
El Salvador,SLV,1988,816.2198238
San Marino,SMR,1988,
Somalia,SOM,1988,148.21650280000003
Serbia,SRB,1988,
Sub-Saharan Africa (excluding high income),SSA,1988,629.7431272999999
South Sudan,SSD,1988,
Sub-Saharan Africa,SSF,1988,630.2415712999999
Small states,SST,1988,2559.459738
Sao Tome and Principe,STP,1988,
Suriname,SUR,1988,2985.489134
Slovak Republic,SVK,1988,
Slovenia,SVN,1988,
Sweden,SWE,1988,24333.81289
Eswatini,SWZ,1988,894.3465151
Sint Maarten (Dutch part),SXM,1988,
Seychelles,SYC,1988,4128.118232
Syrian Arab Republic,SYR,1988,902.5495582999998
Turks and Caicos Islands,TCA,1988,
Chad,TCD,1988,265.2408764
East Asia & Pacific (IDA & IBRD countries),TEA,1988,372.3958225
Europe & Central Asia (IDA & IBRD countries),TEC,1988,2604.487016
Togo,TGO,1988,385.4255265
Thailand,THA,1988,1123.437643
Tajikistan,TJK,1988,
Turkmenistan,TKM,1988,861.7838870999999
Latin America & the Caribbean (IDA & IBRD countries),TLA,1988,2092.529767
Timor-Leste,TLS,1988,
Middle East & North Africa (IDA & IBRD countries),TMN,1988,
Tonga,TON,1988,1127.562531
South Asia (IDA & IBRD),TSA,1988,345.6918266
Sub-Saharan Africa (IDA & IBRD countries),TSS,1988,630.2415712999999
Trinidad and Tobago,TTO,1988,3734.4524109999998
Tunisia,TUN,1988,1281.2014570000001
Turkey,TUR,1988,1745.364893
Tuvalu,TUV,1988,
Tanzania,TZA,1988,221.58813450000002
Uganda,UGA,1988,402.27946660000003
Ukraine,UKR,1988,1449.962499
Upper middle income,UMC,1988,1104.954156
Uruguay,URY,1988,2676.5412309999997
United States,USA,1988,21417.01193
Uzbekistan,UZB,1988,
St. Vincent and the Grenadines,VCT,1988,1884.1917230000001
"Venezuela, RB",VEN,1988,3220.86243
British Virgin Islands,VGB,1988,
Virgin Islands (U.S.),VIR,1988,
Vietnam,VNM,1988,390.4121815
Vanuatu,VUT,1988,1066.255474
World,WLD,1988,3776.821377
Samoa,WSM,1988,824.2617577000001
Kosovo,XKX,1988,
"Yemen, Rep.",YEM,1988,
South Africa,ZAF,1988,2711.514991
Zambia,ZMB,1988,488.7444134
Zimbabwe,ZWE,1988,793.4495805
Aruba,ABW,1989,11392.45581
Afghanistan,AFG,1989,
Angola,AGO,1989,890.5541365
Albania,ALB,1989,697.9955966
Andorra,AND,1989,15166.43785
Arab World,ARB,1989,1502.316423
United Arab Emirates,ARE,1989,24028.192880000002
Argentina,ARG,1989,2383.867693
Armenia,ARM,1989,
American Samoa,ASM,1989,
Antigua and Barbuda,ATG,1989,7076.422212
Australia,AUS,1989,17798.31424
Austria,AUT,1989,17468.946190000002
Azerbaijan,AZE,1989,
Burundi,BDI,1989,209.8944126
Belgium,BEL,1989,16525.06178
Benin,BEN,1989,311.6783039
Burkina Faso,BFA,1989,304.85343880000005
Bangladesh,BGD,1989,285.82921400000004
Bulgaria,BGR,1989,2477.020818
Bahrain,BHR,1989,8030.904659000001
"Bahamas, The",BHS,1989,12163.681359999999
Bosnia and Herzegovina,BIH,1989,
Belarus,BLR,1989,
Belize,BLZ,1989,2011.968729
Bermuda,BMU,1989,25517.92172
Bolivia,BOL,1989,701.6661474
Brazil,BRA,1989,2908.496158
Barbados,BRB,1989,6554.824664
Brunei Darussalam,BRN,1989,11872.630729999999
Bhutan,BTN,1989,528.4584196000001
Botswana,BWA,1989,2477.9753579999997
Central African Republic,CAF,1989,449.39905939999994
Canada,CAN,1989,20715.63148
Central Europe and the Baltics,CEB,1989,
Switzerland,CHE,1989,30401.892480000002
Channel Islands,CHI,1989,
Chile,CHL,1989,2288.554941
China,CHN,1989,310.8819124
Cote d'Ivoire,CIV,1989,848.2898392999999
Cameroon,CMR,1989,974.9912797000001
"Congo, Dem. Rep.",COD,1989,269.592892
"Congo, Rep.",COG,1989,1042.049735
Colombia,COL,1989,1218.210935
Comoros,COM,1989,854.4780299
Cabo Verde,CPV,1989,807.5648308
Costa Rica,CRI,1989,1727.872098
Caribbean small states,CSS,1989,2768.473257
Cuba,CUB,1989,2572.69047
Curacao,CUW,1989,
Cayman Islands,CYM,1989,
Cyprus,CYP,1989,8038.914242
Czech Republic,CZE,1989,
Germany,DEU,1989,17764.37644
Djibouti,DJI,1989,725.7425321000001
Dominica,DMA,1989,2617.779831
Denmark,DNK,1989,21901.05475
Dominican Republic,DOM,1989,955.5158728
Algeria,DZA,1989,2215.847558
East Asia & Pacific (excluding high income),EAP,1989,391.6013412
Early-demographic dividend,EAR,1989,781.8320566000001
East Asia & Pacific,EAS,1989,2524.1518730000003
Europe & Central Asia (excluding high income),ECA,1989,2292.668832
Europe & Central Asia,ECS,1989,8681.851775
Ecuador,ECU,1989,1390.2131140000001
"Egypt, Arab Rep.",EGY,1989,725.6297363
Euro area,EMU,1989,15086.94962
Eritrea,ERI,1989,
Spain,ESP,1989,10681.9712
Estonia,EST,1989,
Ethiopia,ETH,1989,248.0227939
European Union,EUU,1989,14698.372019999999
Fragile and conflict affected situations,FCS,1989,
Finland,FIN,1989,23973.23948
Fiji,FJI,1989,1632.205866
France,FRA,1989,17694.30535
Faroe Islands,FRO,1989,
"Micronesia, Fed. Sts.",FSM,1989,1437.426242
Gabon,GAB,1989,4532.165859000001
United Kingdom,GBR,1989,16239.2822
Georgia,GEO,1989,
Ghana,GHA,1989,365.8896572
Gibraltar,GIB,1989,
Guinea,GIN,1989,394.3314534
"Gambia, The",GMB,1989,310.2979817
Guinea-Bissau,GNB,1989,223.4695441
Equatorial Guinea,GNQ,1989,217.0723884
Greece,GRC,1989,7846.678164
Grenada,GRD,1989,2758.116073
Greenland,GRL,1989,16813.68395
Guatemala,GTM,1989,929.3140585000001
Guam,GUM,1989,
Guyana,GUY,1989,509.371017
High income,HIC,1989,16923.78439
"Hong Kong SAR, China",HKG,1989,12097.77516
Honduras,HND,1989,1128.282685
Heavily indebted poor countries (HIPC),HPC,1989,384.7975234
Croatia,HRV,1989,
Haiti,HTI,1989,396.6861392
Hungary,HUN,1989,
IBRD only,IBD,1989,894.1397754000001
IDA & IBRD total,IBT,1989,796.7823982000001
IDA total,IDA,1989,395.60585410000004
IDA blend,IDB,1989,499.52733190000004
Indonesia,IDN,1989,530.0032456
IDA only,IDX,1989,340.5957758
Isle of Man,IMN,1989,
India,IND,1989,346.1128873
Not classified,INX,1989,
Ireland,IRL,1989,11189.20059
"Iran, Islamic Rep.",IRN,1989,2197.956228
Iraq,IRQ,1989,3862.4045090000004
Iceland,ISL,1989,22468.06866
Israel,ISR,1989,11045.145340000001
Italy,ITA,1989,16386.66222
Jamaica,JAM,1989,1832.758909
Jordan,JOR,1989,1241.699101
Japan,JPN,1989,24813.29938
Kazakhstan,KAZ,1989,
Kenya,KEN,1989,361.1546293
Kyrgyz Republic,KGZ,1989,
Cambodia,KHM,1989,
Kiribati,KIR,1989,580.3525842
St. Kitts and Nevis,KNA,1989,4770.712243
"Korea, Rep.",KOR,1989,5736.903807
Kuwait,KWT,1989,11617.156420000001
Latin America & Caribbean (excluding high income),LAC,1989,2246.598133
Lao PDR,LAO,1989,172.523209
Lebanon,LBN,1989,996.9039068
Liberia,LBR,1989,
Libya,LBY,1989,
St. Lucia,LCA,1989,3207.1541230000003
Latin America & Caribbean,LCN,1989,2320.405542
Least developed countries: UN classification,LDC,1989,315.2077722
Low income,LIC,1989,293.784437
Liechtenstein,LIE,1989,39368.72709
Sri Lanka,LKA,1989,408.450843
Lower middle income,LMC,1989,461.90025769999994
Low & middle income,LMY,1989,773.5908433999999
Lesotho,LSO,1989,297.26142250000004
Late-demographic dividend,LTE,1989,1061.387449
Lithuania,LTU,1989,
Luxembourg,LUX,1989,27556.363589999997
Latvia,LVA,1989,
"Macao SAR, China",MAC,1989,8063.076263
St. Martin (French part),MAF,1989,
Morocco,MAR,1989,1071.177343
Monaco,MCO,1989,68592.96541
Moldova,MDA,1989,
Madagascar,MDG,1989,221.68203300000002
Maldives,MDV,1989,875.4117511
Middle East & North Africa,MEA,1989,1713.130668
Mexico,MEX,1989,2687.914812
Marshall Islands,MHL,1989,1588.782191
Middle income,MIC,1989,814.8759322999999
North Macedonia,MKD,1989,
Mali,MLI,1989,262.96785040000003
Malta,MLT,1989,6040.609861999999
Myanmar,MMR,1989,
Middle East & North Africa (excluding high income),MNA,1989,
Montenegro,MNE,1989,
Mongolia,MNG,1989,1670.690529
Northern Mariana Islands,MNP,1989,
Mozambique,MOZ,1989,
Mauritania,MRT,1989,495.2469476
Mauritius,MUS,1989,2075.538168
Malawi,MWI,1989,175.2193231
Malaysia,MYS,1989,2216.250446
North America,NAC,1989,22644.6565
Namibia,NAM,1989,1826.480293
New Caledonia,NCL,1989,13092.264729999999
Niger,NER,1989,280.14119189999997
Nigeria,NGA,1989,474.2321023
Nicaragua,NIC,1989,248.14968599999997
Netherlands,NLD,1989,17397.69167
Norway,NOR,1989,24281.09614
Nepal,NPL,1989,191.1207808
Nauru,NRU,1989,
New Zealand,NZL,1989,13312.38559
OECD members,OED,1989,15678.49409
Oman,OMN,1989,5382.729435
Other small states,OSS,1989,2675.416564
Pakistan,PAK,1989,384.36429330000004
Panama,PAN,1989,2446.2288989999997
Peru,PER,1989,1040.9622550000001
Philippines,PHL,1989,705.5790972
Palau,PLW,1989,
Papua New Guinea,PNG,1989,786.8798001
Poland,POL,1989,
Pre-demographic dividend,PRE,1989,307.1902267
Puerto Rico,PRI,1989,8033.089441
"Korea, Dem. People?s Rep.",PRK,1989,
Portugal,PRT,1989,6056.381053
Paraguay,PRY,1989,1156.9274380000002
West Bank and Gaza,PSE,1989,
Pacific island small states,PSS,1989,1345.806892
Post-demographic dividend,PST,1989,17075.53469
French Polynesia,PYF,1989,13470.165009999999
Qatar,QAT,1989,14052.52894
Romania,ROU,1989,1817.9021010000001
Russian Federation,RUS,1989,3428.762153
Rwanda,RWA,1989,330.49703039999997
South Asia,SAS,1989,341.17577769999997
Saudi Arabia,SAU,1989,6085.960152000001
Sudan,SDN,1989,611.9485207
Senegal,SEN,1989,851.6162188999999
Singapore,SGP,1989,10394.539
Solomon Islands,SLB,1989,1095.672403
Sierra Leone,SLE,1989,219.29408680000003
El Salvador,SLV,1989,840.7133059
San Marino,SMR,1989,
Somalia,SOM,1989,153.14081769999999
Serbia,SRB,1989,
Sub-Saharan Africa (excluding high income),SSA,1989,608.6023183
South Sudan,SSD,1989,
Sub-Saharan Africa,SSF,1989,609.1328617
Small states,SST,1989,2611.0021699999998
Sao Tome and Principe,STP,1989,
Suriname,SUR,1989,1366.458063
Slovak Republic,SVK,1989,
Slovenia,SVN,1989,
Sweden,SWE,1989,25452.10791
Eswatini,SWZ,1989,872.7731011
Sint Maarten (Dutch part),SXM,1989,
Seychelles,SYC,1989,4407.20094
Syrian Arab Republic,SYR,1989,815.6485164
Turks and Caicos Islands,TCA,1989,
Chad,TCD,1989,248.3038057
East Asia & Pacific (IDA & IBRD countries),TEA,1989,395.8115813
Europe & Central Asia (IDA & IBRD countries),TEC,1989,2508.406473
Togo,TGO,1989,367.7925841
Thailand,THA,1989,1295.4647220000002
Tajikistan,TJK,1989,
Turkmenistan,TKM,1989,838.5663433999999
Latin America & the Caribbean (IDA & IBRD countries),TLA,1989,2249.236116
Timor-Leste,TLS,1989,
Middle East & North Africa (IDA & IBRD countries),TMN,1989,
Tonga,TON,1989,1121.178005
South Asia (IDA & IBRD),TSA,1989,341.17577769999997
Sub-Saharan Africa (IDA & IBRD countries),TSS,1989,609.1328617
Trinidad and Tobago,TTO,1989,3564.359874
Tunisia,TUN,1989,1253.3265529999999
Turkey,TUR,1989,2021.8592239999998
Tuvalu,TUV,1989,
Tanzania,TZA,1989,186.218725
Uganda,UGA,1989,314.76870279999997
Ukraine,UKR,1989,1597.5346439999998
Upper middle income,UMC,1989,1133.304252
Uruguay,URY,1989,2732.294612
United States,USA,1989,22857.154430000002
Uzbekistan,UZB,1989,
St. Vincent and the Grenadines,VCT,1989,2005.6317980000001
"Venezuela, RB",VEN,1989,2270.958154
British Virgin Islands,VGB,1989,
Virgin Islands (U.S.),VIR,1989,
Vietnam,VNM,1989,94.56473098
Vanuatu,VUT,1989,1011.822417
World,WLD,1989,3874.8681549999997
Samoa,WSM,1989,758.8527215
Kosovo,XKX,1989,
"Yemen, Rep.",YEM,1989,
South Africa,ZAF,1989,2756.212608
Zambia,ZMB,1989,511.3213376
Zimbabwe,ZWE,1989,816.0767657
Aruba,ABW,1990,12307.311740000001
Afghanistan,AFG,1990,
Angola,AGO,1990,947.7041821
Albania,ALB,1990,617.2304355
Andorra,AND,1990,18878.50597
Arab World,ARB,1990,2006.1270829999999
United Arab Emirates,ARE,1990,27729.466419999997
Argentina,ARG,1990,4333.482972999999
Armenia,ARM,1990,637.8546595
American Samoa,ASM,1990,
Antigua and Barbuda,ATG,1990,7348.212943
Australia,AUS,1990,18211.27459
Austria,AUT,1990,21680.989690000002
Azerbaijan,AZE,1990,1237.324492
Burundi,BDI,1990,208.1467554
Belgium,BEL,1990,20600.37525
Benin,BEN,1990,393.6862144
Burkina Faso,BFA,1990,351.9793229
Bangladesh,BGD,1990,306.2687038
Bulgaria,BGR,1990,2366.529821
Bahrain,BHR,1990,8528.983334
"Bahamas, The",BHS,1990,12356.4239
Bosnia and Herzegovina,BIH,1990,
Belarus,BLR,1990,2124.840514
Belize,BLZ,1990,2197.185023
Bermuda,BMU,1990,26841.51974
Bolivia,BOL,1990,709.0596724999999
Brazil,BRA,1990,3100.280468
Barbados,BRB,1990,7754.078594
Brunei Darussalam,BRN,1990,13607.5221
Bhutan,BTN,1990,564.7796095
Botswana,BWA,1990,2945.83204
Central African Republic,CAF,1990,513.3052849999999
Canada,CAN,1990,21448.36196
Central Europe and the Baltics,CEB,1990,
Switzerland,CHE,1990,38428.3855
Channel Islands,CHI,1990,
Chile,CHL,1990,2494.525669
China,CHN,1990,317.884673
Cote d'Ivoire,CIV,1990,905.3217159
Cameroon,CMR,1990,946.6464131000001
"Congo, Dem. Rep.",COD,1990,270.13054339999997
"Congo, Rep.",COG,1990,1187.551284
Colombia,COL,1990,1445.328368
Comoros,COM,1990,1043.8008029999999
Cabo Verde,CPV,1990,908.0961896
Costa Rica,CRI,1990,1831.0019120000002
Caribbean small states,CSS,1990,2989.002302
Cuba,CUB,1990,2703.168039
Curacao,CUW,1990,
Cayman Islands,CYM,1990,
Cyprus,CYP,1990,9641.575273
Czech Republic,CZE,1990,3917.15984
Germany,DEU,1990,22303.961330000002
Djibouti,DJI,1990,766.1409545
Dominica,DMA,1990,2860.43156
Denmark,DNK,1990,26891.44645
Dominican Republic,DOM,1990,991.6144241000001
Algeria,DZA,1990,2408.688815
East Asia & Pacific (excluding high income),EAP,1990,413.03376430000003
Early-demographic dividend,EAR,1990,896.4018546
East Asia & Pacific,EAS,1990,2596.933898
Europe & Central Asia (excluding high income),ECA,1990,2420.041816
Europe & Central Asia,ECS,1990,10565.558579999999
Ecuador,ECU,1990,1489.529509
"Egypt, Arab Rep.",EGY,1990,765.6420463999999
Euro area,EMU,1990,18900.36666
Eritrea,ERI,1990,
Spain,ESP,1990,13804.8768
Estonia,EST,1990,
Ethiopia,ETH,1990,254.2432569
